COMPUTED FEM SOLUTION:
phi[1147] = 3.34031
phi[1148] = 3.38092
phi[1149] = 3.4215
phi[1150] = 3.46206
phi[1151] = 3.50258
phi[1152] = 3.54308
phi[1153] = 3.58355
phi[1154] = 3.624
phi[1155] = 3.66443
phi[1156] = 3.70483
phi[1157] = 3.74522
phi[1158] = 3.78558
phi[1159] = 3.82593
phi[1160] = 3.86626
phi[1161] = 3.90657
phi[1162] = 3.94687
phi[1163] = 3.98715
phi[1164] = 4.02742
phi[1165] = 4.06767
phi[1166] = 4.10791
phi[1167] = 4.14814
phi[1168] = 4.18836
phi[1169] = 4.22856
phi[1170] = 4.26876
phi[1171] = 4.30894
phi[1172] = 4.34912
phi[1173] = 4.38929
phi[1174] = 4.42944
phi[1175] = 4.46959
phi[1176] = 4.50973
phi[1177] = 4.54986
phi[1178] = 4.58999
phi[1179] = 4.63011
phi[1180] = 4.67022
phi[1181] = 4.71033
phi[1182] = 4.75042
phi[1183] = 4.79052
phi[1184] = 4.8306
phi[1185] = 4.87068
phi[1186] = 4.91076
phi[1187] = 4.95083
phi[1188] = 4.9909
phi[1189] = 5.03096
phi[1190] = 5.07101
phi[1191] = 5.11106
phi[1192] = 5.15111
phi[1193] = 5.19115
phi[1194] = 5.23119
phi[1195] = 5.27122
phi[1196] = 5.31125
phi[1197] = 5.35128
phi[1198] = 5.3913
phi[1199] = 5.43132
phi[1200] = 5.47133
phi[1201] = 5.51134
phi[1202] = 5.55135
phi[1203] = 5.59135
phi[1204] = -4.83633
phi[1205] = -4.80634
phi[1206] = -4.77636
phi[1207] = -4.7464
phi[1208] = -4.71645
phi[1209] = -4.68652
phi[1210] = -4.6566
phi[1211] = -4.62669
phi[1212] = -4.59681
phi[1213] = -4.56693
phi[1214] = -4.53708
phi[1215] = -4.50723
phi[1216] = -4.47741
phi[1217] = -4.4476
phi[1218] = -4.4178
phi[1219] = -4.38802
phi[1220] = -4.35826
phi[1221] = -4.32851
phi[1222] = -4.29878
phi[1223] = -4.26907
phi[1224] = -4.23938
phi[1225] = -4.2097
phi[1226] = -4.18004
phi[1227] = -4.1504
phi[1228] = -4.12078
phi[1229] = -4.09118
phi[1230] = -4.0616
phi[1231] = -4.03204
phi[1232] = -4.00249
phi[1233] = -3.97297
phi[1234] = -3.94347
phi[1235] = -3.914
phi[1236] = -3.88454
phi[1237] = -3.85511
phi[1238] = -3.8257
phi[1239] = -3.79632
phi[1240] = -3.76696
phi[1241] = -3.73763
phi[1242] = -3.70832
phi[1243] = -3.67904
phi[1244] = -3.64979
phi[1245] = -3.62057
phi[1246] = -3.59138
phi[1247] = -3.56221
phi[1248] = -3.53308
phi[1249] = -3.50399
phi[1250] = -3.47492
phi[1251] = -3.44589
phi[1252] = -3.4169
phi[1253] = -3.38794
phi[1254] = -3.35903
phi[1255] = -3.33015
phi[1256] = -3.30131
phi[1257] = -3.27252
phi[1258] = -3.24376
phi[1259] = -3.21506
phi[1260] = -3.1864
phi[1261] = -3.15779
phi[1262] = -3.12923
phi[1263] = -3.10073
phi[1264] = -3.07228
phi[1265] = -3.04388
phi[1266] = -3.01555
phi[1267] = -2.98728
phi[1268] = -2.95907
phi[1269] = -2.93093
phi[1270] = -2.90285
phi[1271] = -2.87485
phi[1272] = -2.84693
phi[1273] = -2.81908
phi[1274] = -2.79132
phi[1275] = -2.76364
phi[1276] = -2.73605
phi[1277] = -2.70856
phi[1278] = -2.68117
phi[1279] = -2.65388
phi[1280] = -2.6267
phi[1281] = -2.59963
phi[1282] = -2.57269
phi[1283] = -2.54587
phi[1284] = -2.51919
phi[1285] = -2.49265
phi[1286] = -2.46626
phi[1287] = -2.44003
phi[1288] = -2.41398
phi[1289] = -2.3881
phi[1290] = -2.36242
phi[1291] = -2.33694
phi[1292] = -2.31168
phi[1293] = -2.28667
phi[1294] = -2.26191
phi[1295] = -2.23744
phi[1296] = -2.21326
phi[1297] = -2.18942
phi[1298] = -2.16594
phi[1299] = -2.14286
phi[1300] = -2.12022
phi[1301] = -2.09805
phi[1302] = -2.07641
phi[1303] = -2.05533
phi[1304] = -2.03486
phi[1305] = -2.01266
phi[1306] = -1.99031
phi[1307] = -1.96776
phi[1308] = -1.94498
phi[1309] = -1.92197
phi[1310] = -1.8987
phi[1311] = -1.87519
phi[1312] = -1.85142
phi[1313] = -1.82741
phi[1314] = -1.80315
phi[1315] = -1.77865
phi[1316] = -1.75391
phi[1317] = -1.72894
phi[1318] = -1.70373
phi[1319] = -1.67831
phi[1320] = -1.65266
phi[1321] = -1.62679
phi[1322] = -1.60071
phi[1323] = -1.57441
phi[1324] = -1.54791
phi[1325] = -1.52119
phi[1326] = -1.49428
phi[1327] = -1.46715
phi[1328] = -1.43983
phi[1329] = -1.41231
phi[1330] = -1.38459
phi[1331] = -1.35667
phi[1332] = -1.32856
phi[1333] = -1.30025
phi[1334] = -1.27174
phi[1335] = -1.24305
phi[1336] = -1.21416
phi[1337] = -1.18507
phi[1338] = -1.1558
phi[1339] = -1.12633
phi[1340] = -1.09666
phi[1341] = -1.0668
phi[1342] = -1.03675
phi[1343] = -1.00651
phi[1344] = -0.976063
phi[1345] = -0.945425
phi[1346] = -0.914588
phi[1347] = -0.883554
phi[1348] = -0.852319
phi[1349] = -0.820882
phi[1350] = -0.789243
phi[1351] = -0.757398
phi[1352] = -0.725347
phi[1353] = -0.693087
phi[1354] = -0.660616
phi[1355] = -0.627931
phi[1356] = -0.595031
phi[1357] = -0.561911
phi[1358] = -0.52857
phi[1359] = -0.495004
phi[1360] = -0.46121
phi[1361] = -0.427183
phi[1362] = -0.392921
phi[1363] = -0.358419
phi[1364] = -0.323673
phi[1365] = -0.288678
phi[1366] = -0.253429
phi[1367] = -0.217921
phi[1368] = -0.182149
phi[1369] = -0.146105
phi[1370] = -0.109784
phi[1371] = -0.0731795
phi[1372] = -0.036283
phi[1373] = 0.000912985
phi[1374] = 0.0384171
phi[1375] = 0.0762385
phi[1376] = 0.114387
phi[1377] = 0.152874
phi[1378] = 0.19171
phi[1379] = 0.230909
phi[1380] = 0.270484
phi[1381] = 0.31045
phi[1382] = 0.350825
phi[1383] = 0.391625
phi[1384] = 0.432873
phi[1385] = 0.474589
phi[1386] = 0.5168
phi[1387] = 0.559534
phi[1388] = 0.602823
phi[1389] = 0.646703
phi[1390] = 0.691217
phi[1391] = 0.736414
phi[1392] = 0.782349
phi[1393] = 0.829092
phi[1394] = 0.876723
phi[1395] = 0.925341
phi[1396] = 0.975066
phi[1397] = 1.02605
phi[1398] = 1.07847
phi[1399] = 1.13254
phi[1400] = 1.1885
phi[1401] = 1.24652
phi[1402] = 1.30649
phi[1403] = 1.36769
phi[1404] = 1.42836
phi[1405] = 1.47996
phi[1406] = 1.53144
phi[1407] = 1.58211
phi[1408] = 1.63179
phi[1409] = 1.68051
phi[1410] = 1.72836
phi[1411] = 1.77545
phi[1412] = 1.82189
phi[1413] = 1.86775
phi[1414] = 1.91311
phi[1415] = 1.95804
phi[1416] = 2.00257
phi[1417] = 2.04676
phi[1418] = 2.09064
phi[1419] = 2.13424
phi[1420] = 2.17759
phi[1421] = 2.22071
phi[1422] = 2.26362
phi[1423] = 2.30635
phi[1424] = 2.34889
phi[1425] = 2.39128
phi[1426] = 2.43352
phi[1427] = 2.47562
phi[1428] = 2.51759
phi[1429] = 2.55945
phi[1430] = 2.6012
phi[1431] = 2.64285
phi[1432] = 2.68441
phi[1433] = 2.72587
phi[1434] = 2.76726
phi[1435] = 2.80856
phi[1436] = 2.8498
phi[1437] = 2.89097
phi[1438] = 2.93207
phi[1439] = 2.97312
phi[1440] = 3.0141
phi[1441] = 3.05504
phi[1442] = 3.09593
phi[1443] = 3.13677
phi[1444] = 3.17757
phi[1445] = 3.21832
phi[1446] = 3.25904
phi[1447] = 3.29972
phi[1448] = 3.34036
phi[1449] = 3.38097
phi[1450] = 3.42155
phi[1451] = 3.4621
phi[1452] = 3.50262
phi[1453] = 3.54312
phi[1454] = 3.58359
phi[1455] = 3.62404
phi[1456] = 3.66446
phi[1457] = 3.70486
phi[1458] = 3.74525
phi[1459] = 3.78561
phi[1460] = 3.82596
phi[1461] = 3.86628
phi[1462] = 3.90659
phi[1463] = 3.94689
phi[1464] = 3.98717
phi[1465] = 4.02744
phi[1466] = 4.06769
phi[1467] = 4.10793
phi[1468] = 4.14816
phi[1469] = 4.18837
phi[1470] = 4.22858
phi[1471] = 4.26877
phi[1472] = 4.30896
phi[1473] = 4.34913
phi[1474] = 4.3893
phi[1475] = 4.42946
phi[1476] = 4.4696
phi[1477] = 4.50974
phi[1478] = 4.54988
phi[1479] = 4.59
phi[1480] = 4.63012
phi[1481] = 4.67023
phi[1482] = 4.71033
phi[1483] = 4.75043
phi[1484] = 4.79053
phi[1485] = 4.83061
phi[1486] = 4.87069
phi[1487] = 4.91077
phi[1488] = 4.95084
phi[1489] = 4.9909
phi[1490] = 5.03096
phi[1491] = 5.07102
phi[1492] = 5.11107
phi[1493] = 5.15112
phi[1494] = 5.19116
phi[1495] = 5.2312
phi[1496] = 5.27123
phi[1497] = 5.31126
phi[1498] = 5.35128
phi[1499] = 5.39131
phi[1500] = 5.43132
phi[1501] = 5.47134
phi[1502] = 5.51135
phi[1503] = 5.55135
phi[1504] = 5.59135
phi[1505] = -4.83627
phi[1506] = -4.80628
phi[1507] = -4.7763
phi[1508] = -4.74634
phi[1509] = -4.71639
phi[1510] = -4.68646
phi[1511] = -4.65654
phi[1512] = -4.62663
phi[1513] = -4.59675
phi[1514] = -4.56687
phi[1515] = -4.53701
phi[1516] = -4.50717
phi[1517] = -4.47734
phi[1518] = -4.44753
phi[1519] = -4.41774
phi[1520] = -4.38796
phi[1521] = -4.35819
phi[1522] = -4.32844
phi[1523] = -4.29871
phi[1524] = -4.269
phi[1525] = -4.23931
phi[1526] = -4.20963
phi[1527] = -4.17997
phi[1528] = -4.15033
phi[1529] = -4.1207
phi[1530] = -4.0911
phi[1531] = -4.06152
phi[1532] = -4.03195
phi[1533] = -4.00241
phi[1534] = -3.97289
phi[1535] = -3.94338
phi[1536] = -3.9139
phi[1537] = -3.88445
phi[1538] = -3.85501
phi[1539] = -3.8256
phi[1540] = -3.79622
phi[1541] = -3.76686
phi[1542] = -3.73752
phi[1543] = -3.70821
phi[1544] = -3.67893
phi[1545] = -3.64967
phi[1546] = -3.62045
phi[1547] = -3.59125
phi[1548] = -3.56209
phi[1549] = -3.53295
phi[1550] = -3.50385
phi[1551] = -3.47478
phi[1552] = -3.44575
phi[1553] = -3.41675
phi[1554] = -3.38779
phi[1555] = -3.35887
phi[1556] = -3.32998
phi[1557] = -3.30114
phi[1558] = -3.27234
phi[1559] = -3.24358
phi[1560] = -3.21487
phi[1561] = -3.1862
phi[1562] = -3.15759
phi[1563] = -3.12902
phi[1564] = -3.10051
phi[1565] = -3.07205
phi[1566] = -3.04365
phi[1567] = -3.0153
phi[1568] = -2.98702
phi[1569] = -2.9588
phi[1570] = -2.93064
phi[1571] = -2.90256
phi[1572] = -2.87455
phi[1573] = -2.84661
phi[1574] = -2.81875
phi[1575] = -2.79097
phi[1576] = -2.76328
phi[1577] = -2.73567
phi[1578] = -2.70816
phi[1579] = -2.68075
phi[1580] = -2.65344
phi[1581] = -2.62623
phi[1582] = -2.59914
phi[1583] = -2.57217
phi[1584] = -2.54532
phi[1585] = -2.51861
phi[1586] = -2.49204
phi[1587] = -2.46561
phi[1588] = -2.43934
phi[1589] = -2.41323
phi[1590] = -2.3873
phi[1591] = -2.36156
phi[1592] = -2.33602
phi[1593] = -2.31069
phi[1594] = -2.28559
phi[1595] = -2.26073
phi[1596] = -2.23614
phi[1597] = -2.21184
phi[1598] = -2.18784
phi[1599] = -2.16417
phi[1600] = -2.14086
phi[1601] = -2.11794
phi[1602] = -2.09544
phi[1603] = -2.07339
phi[1604] = -2.0518
phi[1605] = -2.03072
phi[1606] = -2.00785
phi[1607] = -1.98486
phi[1608] = -1.96171
phi[1609] = -1.93838
phi[1610] = -1.91486
phi[1611] = -1.89112
phi[1612] = -1.86718
phi[1613] = -1.84302
phi[1614] = -1.81864
phi[1615] = -1.79405
phi[1616] = -1.76924
phi[1617] = -1.74422
phi[1618] = -1.71898
phi[1619] = -1.69354
phi[1620] = -1.66788
phi[1621] = -1.64202
phi[1622] = -1.61596
phi[1623] = -1.58969
phi[1624] = -1.56323
phi[1625] = -1.53656
phi[1626] = -1.5097
phi[1627] = -1.48264
phi[1628] = -1.45538
phi[1629] = -1.42794
phi[1630] = -1.4003
phi[1631] = -1.37247
phi[1632] = -1.34444
phi[1633] = -1.31623
phi[1634] = -1.28783
phi[1635] = -1.25924
phi[1636] = -1.23046
phi[1637] = -1.20149
phi[1638] = -1.17234
phi[1639] = -1.14299
phi[1640] = -1.11345
phi[1641] = -1.08373
phi[1642] = -1.05381
phi[1643] = -1.02371
phi[1644] = -0.993407
phi[1645] = -0.962915
phi[1646] = -0.93223
phi[1647] = -0.901349
phi[1648] = -0.870273
phi[1649] = -0.838998
phi[1650] = -0.807524
phi[1651] = -0.775849
phi[1652] = -0.74397
phi[1653] = -0.711887
phi[1654] = -0.679597
phi[1655] = -0.647097
phi[1656] = -0.614384
phi[1657] = -0.581458
phi[1658] = -0.548313
phi[1659] = -0.514948
phi[1660] = -0.481359
phi[1661] = -0.447543
phi[1662] = -0.413495
phi[1663] = -0.379213
phi[1664] = -0.344691
phi[1665] = -0.309925
phi[1666] = -0.274912
phi[1667] = -0.239645
phi[1668] = -0.204119
phi[1669] = -0.168328
phi[1670] = -0.132267
phi[1671] = -0.0959283
phi[1672] = -0.0593055
phi[1673] = -0.0223908
phi[1674] = 0.0148237
phi[1675] = 0.0523468
phi[1676] = 0.0901878
phi[1677] = 0.128357
phi[1678] = 0.166865
phi[1679] = 0.205724
phi[1680] = 0.244946
phi[1681] = 0.284546
phi[1682] = 0.324539
phi[1683] = 0.364942
phi[1684] = 0.405774
phi[1685] = 0.447054
phi[1686] = 0.488807
phi[1687] = 0.531056
phi[1688] = 0.573832
phi[1689] = 0.617166
phi[1690] = 0.661096
phi[1691] = 0.705664
phi[1692] = 0.750918
phi[1693] = 0.796915
phi[1694] = 0.843723
phi[1695] = 0.891421
phi[1696] = 0.940102
phi[1697] = 0.989881
phi[1698] = 1.04089
phi[1699] = 1.09328
phi[1700] = 1.14721
phi[1701] = 1.2028
phi[1702] = 1.26004
phi[1703] = 1.31863
phi[1704] = 1.37774
phi[1705] = 1.43594
phi[1706] = 1.48593
phi[1707] = 1.53599
phi[1708] = 1.58559
phi[1709] = 1.63451
phi[1710] = 1.68267
phi[1711] = 1.73012
phi[1712] = 1.77692
phi[1713] = 1.82312
phi[1714] = 1.86881
phi[1715] = 1.91403
phi[1716] = 1.95884
phi[1717] = 2.00329
phi[1718] = 2.0474
phi[1719] = 2.09121
phi[1720] = 2.13475
phi[1721] = 2.17805
phi[1722] = 2.22113
phi[1723] = 2.26401
phi[1724] = 2.3067
phi[1725] = 2.34921
phi[1726] = 2.39157
phi[1727] = 2.43379
phi[1728] = 2.47587
phi[1729] = 2.51783
phi[1730] = 2.55967
phi[1731] = 2.6014
phi[1732] = 2.64304
phi[1733] = 2.68458
phi[1734] = 2.72603
phi[1735] = 2.76741
phi[1736] = 2.80871
phi[1737] = 2.84993
phi[1738] = 2.89109
phi[1739] = 2.93219
phi[1740] = 2.97323
phi[1741] = 3.01421
phi[1742] = 3.05514
phi[1743] = 3.09602
phi[1744] = 3.13686
phi[1745] = 3.17765
phi[1746] = 3.2184
phi[1747] = 3.25911
phi[1748] = 3.29978
phi[1749] = 3.34042
phi[1750] = 3.38103
phi[1751] = 3.42161
phi[1752] = 3.46216
phi[1753] = 3.50267
phi[1754] = 3.54317
phi[1755] = 3.58364
phi[1756] = 3.62408
phi[1757] = 3.6645
phi[1758] = 3.7049
phi[1759] = 3.74528
phi[1760] = 3.78565
phi[1761] = 3.82599
phi[1762] = 3.86632
phi[1763] = 3.90663
phi[1764] = 3.94692
phi[1765] = 3.9872
phi[1766] = 4.02746
phi[1767] = 4.06772
phi[1768] = 4.10795
phi[1769] = 4.14818
phi[1770] = 4.1884
phi[1771] = 4.2286
phi[1772] = 4.26879
phi[1773] = 4.30898
phi[1774] = 4.34915
phi[1775] = 4.38932
phi[1776] = 4.42947
phi[1777] = 4.46962
phi[1778] = 4.50976
phi[1779] = 4.54989
phi[1780] = 4.59002
phi[1781] = 4.63013
phi[1782] = 4.67024
phi[1783] = 4.71035
phi[1784] = 4.75045
phi[1785] = 4.79054
phi[1786] = 4.83062
phi[1787] = 4.8707
phi[1788] = 4.91078
phi[1789] = 4.95085
phi[1790] = 4.99091
phi[1791] = 5.03097
phi[1792] = 5.07103
phi[1793] = 5.11108
phi[1794] = 5.15113
phi[1795] = 5.19117
phi[1796] = 5.2312
phi[1797] = 5.27124
phi[1798] = 5.31127
phi[1799] = 5.35129
phi[1800] = 5.39131
phi[1801] = 5.43133
phi[1802] = 5.47134
phi[1803] = 5.51135
phi[1804] = 5.55136
phi[1805] = 5.59136
phi[1806] = -4.8362
phi[1807] = -4.80621
phi[1808] = -4.77623
phi[1809] = -4.74627
phi[1810] = -4.71632
phi[1811] = -4.68638
phi[1812] = -4.65646
phi[1813] = -4.62656
phi[1814] = -4.59667
phi[1815] = -4.5668
phi[1816] = -4.53694
phi[1817] = -4.50709
phi[1818] = -4.47727
phi[1819] = -4.44745
phi[1820] = -4.41766
phi[1821] = -4.38787
phi[1822] = -4.35811
phi[1823] = -4.32836
phi[1824] = -4.29863
phi[1825] = -4.26892
phi[1826] = -4.23922
phi[1827] = -4.20954
phi[1828] = -4.17988
phi[1829] = -4.15023
phi[1830] = -4.12061
phi[1831] = -4.091
phi[1832] = -4.06142
phi[1833] = -4.03185
phi[1834] = -4.00231
phi[1835] = -3.97278
phi[1836] = -3.94328
phi[1837] = -3.91379
phi[1838] = -3.88433
phi[1839] = -3.8549
phi[1840] = -3.82548
phi[1841] = -3.79609
phi[1842] = -3.76673
phi[1843] = -3.73739
phi[1844] = -3.70808
phi[1845] = -3.67879
phi[1846] = -3.64953
phi[1847] = -3.6203
phi[1848] = -3.5911
phi[1849] = -3.56193
phi[1850] = -3.53279
phi[1851] = -3.50369
phi[1852] = -3.47461
phi[1853] = -3.44557
phi[1854] = -3.41657
phi[1855] = -3.3876
phi[1856] = -3.35867
phi[1857] = -3.32978
phi[1858] = -3.30093
phi[1859] = -3.27212
phi[1860] = -3.24336
phi[1861] = -3.21464
phi[1862] = -3.18596
phi[1863] = -3.15734
phi[1864] = -3.12876
phi[1865] = -3.10024
phi[1866] = -3.07177
phi[1867] = -3.04336
phi[1868] = -3.015
phi[1869] = -2.9867
phi[1870] = -2.95847
phi[1871] = -2.9303
phi[1872] = -2.9022
phi[1873] = -2.87418
phi[1874] = -2.84622
phi[1875] = -2.81834
phi[1876] = -2.79055
phi[1877] = -2.76283
phi[1878] = -2.73521
phi[1879] = -2.70767
phi[1880] = -2.68024
phi[1881] = -2.6529
phi[1882] = -2.62567
phi[1883] = -2.59855
phi[1884] = -2.57154
phi[1885] = -2.54466
phi[1886] = -2.51791
phi[1887] = -2.49129
phi[1888] = -2.46482
phi[1889] = -2.4385
phi[1890] = -2.41234
phi[1891] = -2.38635
phi[1892] = -2.36054
phi[1893] = -2.33492
phi[1894] = -2.30951
phi[1895] = -2.28431
phi[1896] = -2.25934
phi[1897] = -2.23463
phi[1898] = -2.21018
phi[1899] = -2.18601
phi[1900] = -2.16214
phi[1901] = -2.1386
phi[1902] = -2.11541
phi[1903] = -2.09258
phi[1904] = -2.07014
phi[1905] = -2.04811
phi[1906] = -2.0265
phi[1907] = -2.00307
phi[1908] = -1.97953
phi[1909] = -1.95587
phi[1910] = -1.93205
phi[1911] = -1.90807
phi[1912] = -1.88391
phi[1913] = -1.85957
phi[1914] = -1.83504
phi[1915] = -1.81032
phi[1916] = -1.7854
phi[1917] = -1.7603
phi[1918] = -1.735
phi[1919] = -1.7095
phi[1920] = -1.68382
phi[1921] = -1.65793
phi[1922] = -1.63186
phi[1923] = -1.6056
phi[1924] = -1.57914
phi[1925] = -1.5525
phi[1926] = -1.52567
phi[1927] = -1.49865
phi[1928] = -1.47144
phi[1929] = -1.44405
phi[1930] = -1.41647
phi[1931] = -1.38871
phi[1932] = -1.36076
phi[1933] = -1.33263
phi[1934] = -1.30432
phi[1935] = -1.27582
phi[1936] = -1.24713
phi[1937] = -1.21827
phi[1938] = -1.18921
phi[1939] = -1.15998
phi[1940] = -1.13056
phi[1941] = -1.10095
phi[1942] = -1.07116
phi[1943] = -1.04118
phi[1944] = -1.01101
phi[1945] = -0.980653
phi[1946] = -0.950107
phi[1947] = -0.919369
phi[1948] = -0.888439
phi[1949] = -0.857315
phi[1950] = -0.825996
phi[1951] = -0.79448
phi[1952] = -0.762764
phi[1953] = -0.730848
phi[1954] = -0.698728
phi[1955] = -0.666403
phi[1956] = -0.633869
phi[1957] = -0.601126
phi[1958] = -0.568169
phi[1959] = -0.534996
phi[1960] = -0.501603
phi[1961] = -0.467987
phi[1962] = -0.434146
phi[1963] = -0.400074
phi[1964] = -0.365768
phi[1965] = -0.331223
phi[1966] = -0.296436
phi[1967] = -0.261401
phi[1968] = -0.226113
phi[1969] = -0.190567
phi[1970] = -0.154756
phi[1971] = -0.118675
phi[1972] = -0.0823169
phi[1973] = -0.0456745
phi[1974] = -0.00874024
phi[1975] = 0.0284941
phi[1976] = 0.0660372
phi[1977] = 0.103899
phi[1978] = 0.142089
phi[1979] = 0.180618
phi[1980] = 0.219499
phi[1981] = 0.258745
phi[1982] = 0.298369
phi[1983] = 0.338388
phi[1984] = 0.378818
phi[1985] = 0.419678
phi[1986] = 0.460988
phi[1987] = 0.502772
phi[1988] = 0.545056
phi[1989] = 0.587868
phi[1990] = 0.63124
phi[1991] = 0.67521
phi[1992] = 0.719819
phi[1993] = 0.765116
phi[1994] = 0.811157
phi[1995] = 0.858005
phi[1996] = 0.905737
phi[1997] = 0.95444
phi[1998] = 1.00421
phi[1999] = 1.05517
phi[2000] = 1.10742
phi[2001] = 1.16106
phi[2002] = 1.2161
phi[2003] = 1.27242
phi[2004] = 1.3296
phi[2005] = 1.38684
phi[2006] = 1.44306
phi[2007] = 1.4918
phi[2008] = 1.5407
phi[2009] = 1.58935
phi[2010] = 1.63753
phi[2011] = 1.68513
phi[2012] = 1.73216
phi[2013] = 1.77863
phi[2014] = 1.82458
phi[2015] = 1.87007
phi[2016] = 1.91513
phi[2017] = 1.95981
phi[2018] = 2.00414
phi[2019] = 2.04816
phi[2020] = 2.09189
phi[2021] = 2.13537
phi[2022] = 2.17861
phi[2023] = 2.22164
phi[2024] = 2.26447
phi[2025] = 2.30712
phi[2026] = 2.3496
phi[2027] = 2.39193
phi[2028] = 2.43412
phi[2029] = 2.47617
phi[2030] = 2.51811
phi[2031] = 2.55993
phi[2032] = 2.60165
phi[2033] = 2.64327
phi[2034] = 2.68479
phi[2035] = 2.72623
phi[2036] = 2.76759
phi[2037] = 2.80888
phi[2038] = 2.85009
phi[2039] = 2.89124
phi[2040] = 2.93233
phi[2041] = 2.97336
phi[2042] = 3.01433
phi[2043] = 3.05526
phi[2044] = 3.09613
phi[2045] = 3.13696
phi[2046] = 3.17775
phi[2047] = 3.21849
phi[2048] = 3.2592
phi[2049] = 3.29987
phi[2050] = 3.3405
phi[2051] = 3.38111
phi[2052] = 3.42168
phi[2053] = 3.46222
phi[2054] = 3.50274
phi[2055] = 3.54323
phi[2056] = 3.58369
phi[2057] = 3.62413
phi[2058] = 3.66455
phi[2059] = 3.70495
phi[2060] = 3.74533
phi[2061] = 3.78569
phi[2062] = 3.82603
phi[2063] = 3.86636
phi[2064] = 3.90666
phi[2065] = 3.94696
phi[2066] = 3.98723
phi[2067] = 4.0275
phi[2068] = 4.06775
phi[2069] = 4.10798
phi[2070] = 4.14821
phi[2071] = 4.18842
phi[2072] = 4.22863
phi[2073] = 4.26882
phi[2074] = 4.309
phi[2075] = 4.34917
phi[2076] = 4.38934
phi[2077] = 4.42949
phi[2078] = 4.46964
phi[2079] = 4.50978
phi[2080] = 4.54991
phi[2081] = 4.59003
phi[2082] = 4.63015
phi[2083] = 4.67026
phi[2084] = 4.71036
phi[2085] = 4.75046
phi[2086] = 4.79055
phi[2087] = 4.83064
phi[2088] = 4.87072
phi[2089] = 4.91079
phi[2090] = 4.95086
phi[2091] = 4.99093
phi[2092] = 5.03098
phi[2093] = 5.07104
phi[2094] = 5.11109
phi[2095] = 5.15114
phi[2096] = 5.19118
phi[2097] = 5.23121
phi[2098] = 5.27125
phi[2099] = 5.31128
phi[2100] = 5.3513
phi[2101] = 5.39132
phi[2102] = 5.43134
phi[2103] = 5.47135
phi[2104] = 5.51136
phi[2105] = 5.55137
phi[2106] = 5.59137
phi[2107] = -4.83612
phi[2108] = -4.80612
phi[2109] = -4.77614
phi[2110] = -4.74618
phi[2111] = -4.71623
phi[2112] = -4.6863
phi[2113] = -4.65638
phi[2114] = -4.62647
phi[2115] = -4.59658
phi[2116] = -4.56671
phi[2117] = -4.53685
phi[2118] = -4.507
phi[2119] = -4.47717
phi[2120] = -4.44736
phi[2121] = -4.41756
phi[2122] = -4.38778
phi[2123] = -4.35801
phi[2124] = -4.32826
phi[2125] = -4.29853
phi[2126] = -4.26882
phi[2127] = -4.23912
phi[2128] = -4.20944
phi[2129] = -4.17977
phi[2130] = -4.15013
phi[2131] = -4.1205
phi[2132] = -4.09089
phi[2133] = -4.0613
phi[2134] = -4.03173
phi[2135] = -4.00218
phi[2136] = -3.97266
phi[2137] = -3.94315
phi[2138] = -3.91366
phi[2139] = -3.8842
phi[2140] = -3.85476
phi[2141] = -3.82534
phi[2142] = -3.79595
phi[2143] = -3.76658
phi[2144] = -3.73724
phi[2145] = -3.70792
phi[2146] = -3.67863
phi[2147] = -3.64937
phi[2148] = -3.62013
phi[2149] = -3.59092
phi[2150] = -3.56175
phi[2151] = -3.5326
phi[2152] = -3.50349
phi[2153] = -3.47441
phi[2154] = -3.44537
phi[2155] = -3.41635
phi[2156] = -3.38738
phi[2157] = -3.35844
phi[2158] = -3.32954
phi[2159] = -3.30069
phi[2160] = -3.27187
phi[2161] = -3.24309
phi[2162] = -3.21436
phi[2163] = -3.18568
phi[2164] = -3.15705
phi[2165] = -3.12846
phi[2166] = -3.09992
phi[2167] = -3.07144
phi[2168] = -3.04301
phi[2169] = -3.01464
phi[2170] = -2.98633
phi[2171] = -2.95809
phi[2172] = -2.9299
phi[2173] = -2.90179
phi[2174] = -2.87374
phi[2175] = -2.84577
phi[2176] = -2.81787
phi[2177] = -2.79005
phi[2178] = -2.76231
phi[2179] = -2.73466
phi[2180] = -2.7071
phi[2181] = -2.67964
phi[2182] = -2.65227
phi[2183] = -2.62501
phi[2184] = -2.59785
phi[2185] = -2.57081
phi[2186] = -2.54389
phi[2187] = -2.51709
phi[2188] = -2.49043
phi[2189] = -2.46391
phi[2190] = -2.43753
phi[2191] = -2.41131
phi[2192] = -2.38525
phi[2193] = -2.35936
phi[2194] = -2.33366
phi[2195] = -2.30815
phi[2196] = -2.28285
phi[2197] = -2.25776
phi[2198] = -2.23291
phi[2199] = -2.2083
phi[2200] = -2.18396
phi[2201] = -2.15989
phi[2202] = -2.13612
phi[2203] = -2.11266
phi[2204] = -2.08953
phi[2205] = -2.06673
phi[2206] = -2.0443
phi[2207] = -2.02223
phi[2208] = -1.9983
phi[2209] = -1.97429
phi[2210] = -1.95016
phi[2211] = -1.92591
phi[2212] = -1.90152
phi[2213] = -1.87697
phi[2214] = -1.85226
phi[2215] = -1.82739
phi[2216] = -1.80234
phi[2217] = -1.77713
phi[2218] = -1.75174
phi[2219] = -1.72617
phi[2220] = -1.70042
phi[2221] = -1.67449
